DATE_FROM;DATE_TO;GATE_OPEN_TIME;GATE_COSURE_TIME;ALLOCATION_DEADLINE;TENDER_TYPE;ROUND;TYPE_OF_RESERVES;PRODUCT;TOTAL_DEMAND_[MW];GERMANY_DEMAND_[MW];GERMANY_CORE_PORTION_[MW];50HERTZ_CORE_PORTION_[MW];AMPRION_CORE_PORTION_[MW];TENNET_CORE_PORTION_[MW];TRANSNETBW_CORE_PORTION_[MW]
24.04.2017;30.04.2017;14.04.2017 12:00;19.04.2017 15:00;19.04.2017 16:00;WA;1;SRL;NEG_NT;1846;1846;0;0;0;0;0
24.04.2017;30.04.2017;14.04.2017 12:00;19.04.2017 15:00;19.04.2017 16:00;WA;1;SRL;POS_HT;1913;1913;0;0;0;0;0
24.04.2017;30.04.2017;14.04.2017 12:00;19.04.2017 15:00;19.04.2017 16:00;WA;1;SRL;POS_NT;1913;1913;0;0;0;0;0
01.05.2017;07.05.2017;20.04.2017 12:00;25.04.2017 15:00;25.04.2017 16:00;WA;1;SRL;NEG_HT;1846;1846;0;0;0;0;0
01.05.2017;07.05.2017;20.04.2017 12:00;25.04.2017 15:00;25.04.2017 16:00;WA;1;SRL;NEG_NT;1846;1846;0;0;0;0;0
01.05.2017;07.05.2017;20.04.2017 12:00;25.04.2017 15:00;25.04.2017 16:00;WA;1;SRL;POS_HT;1913;1913;0;0;0;0;0
01.05.2017;07.05.2017;20.04.2017 12:00;25.04.2017 15:00;25.04.2017 16:00;WA;1;SRL;POS_NT;1913;1913;0;0;0;0;0
08.05.2017;14.05.2017;28.04.2017 12:00;03.05.2017 15:00;03.05.2017 16:00;WA;1;SRL;NEG_HT;1846;1846;0;0;0;0;0
08.05.2017;14.05.2017;28.04.2017 12:00;03.05.2017 15:00;03.05.2017 16:00;WA;1;SRL;NEG_NT;1846;1846;0;0;0;0;0
08.05.2017;14.05.2017;28.04.2017 12:00;03.05.2017 15:00;03.05.2017 16:00;WA;1;SRL;POS_HT;1913;1913;0;0;0;0;0
08.05.2017;14.05.2017;28.04.2017 12:00;03.05.2017 15:00;03.05.2017 16:00;WA;1;SRL;POS_NT;1913;1913;0;0;0;0;0
15.05.2017;21.05.2017;05.05.2017 12:00;10.05.2017 15:00;10.05.2017 16:00;WA;1;SRL;NEG_HT;1846;1846;0;0;0;0;0
15.05.2017;21.05.2017;05.05.2017 12:00;10.05.2017 15:00;10.05.2017 16:00;WA;1;SRL;NEG_NT;1846;1846;0;0;0;0;0
15.05.2017;21.05.2017;05.05.2017 12:00;10.05.2017 15:00;10.05.2017 16:00;WA;1;SRL;POS_HT;1913;1913;0;0;0;0;0
15.05.2017;21.05.2017;05.05.2017 12:00;10.05.2017 15:00;10.05.2017 16:00;WA;1;SRL;POS_NT;1913;1913;0;0;0;0;0
22.05.2017;28.05.2017;12.05.2017 12:00;17.05.2017 15:00;17.05.2017 16:00;WA;1;SRL;NEG_HT;1846;1846;0;0;0;0;0
22.05.2017;28.05.2017;12.05.2017 12:00;17.05.2017 15:00;17.05.2017 16:00;WA;1;SRL;NEG_NT;1846;1846;0;0;0;0;0
22.05.2017;28.05.2017;12.05.2017 12:00;17.05.2017 15:00;17.05.2017 16:00;WA;1;SRL;POS_HT;1913;1913;0;0;0;0;0
22.05.2017;28.05.2017;12.05.2017 12:00;17.05.2017 15:00;17.05.2017 16:00;WA;1;SRL;POS_NT;1913;1913;0;0;0;0;0
29.05.2017;04.06.2017;18.05.2017 12:00;23.05.2017 15:00;23.05.2017 16:00;WA;1;SRL;NEG_HT;1846;1846;0;0;0;0;0
29.05.2017;04.06.2017;18.05.2017 12:00;23.05.2017 15:00;23.05.2017 16:00;WA;1;SRL;NEG_NT;1846;1846;0;0;0;0;0
29.05.2017;04.06.2017;18.05.2017 12:00;23.05.2017 15:00;23.05.2017 16:00;WA;1;SRL;POS_HT;1913;1913;0;0;0;0;0
29.05.2017;04.06.2017;18.05.2017 12:00;23.05.2017 15:00;23.05.2017 16:00;WA;1;SRL;POS_NT;1913;1913;0;0;0;0;0
05.06.2017;11.06.2017;26.05.2017 12:00;31.05.2017 15:00;31.05.2017 16:00;WA;1;SRL;NEG_HT;1846;1846;0;0;0;0;0
05.06.2017;11.06.2017;26.05.2017 12:00;31.05.2017 15:00;31.05.2017 16:00;WA;1;SRL;NEG_NT;1846;1846;0;0;0;0;0
05.06.2017;11.06.2017;26.05.2017 12:00;31.05.2017 15:00;31.05.2017 16:00;WA;1;SRL;POS_HT;1913;1913;0;0;0;0;0
05.06.2017;11.06.2017;26.05.2017 12:00;31.05.2017 15:00;31.05.2017 16:00;WA;1;SRL;POS_NT;1913;1913;0;0;0;0;0
12.06.2017;18.06.2017;02.06.2017 12:00;07.06.2017 15:00;07.06.2017 16:00;WA;1;SRL;NEG_HT;1846;1846;0;0;0;0;0
12.06.2017;18.06.2017;02.06.2017 12:00;07.06.2017 15:00;07.06.2017 16:00;WA;1;SRL;NEG_NT;1846;1846;0;0;0;0;0
12.06.2017;18.06.2017;02.06.2017 12:00;07.06.2017 15:00;07.06.2017 16:00;WA;1;SRL;POS_HT;1913;1913;0;0;0;0;0
12.06.2017;18.06.2017;02.06.2017 12:00;07.06.2017 15:00;07.06.2017 16:00;WA;1;SRL;POS_NT;1913;1913;0;0;0;0;0
19.06.2017;25.06.2017;08.06.2017 12:00;13.06.2017 15:00;13.06.2017 16:00;WA;1;SRL;NEG_HT;1846;1846;0;0;0;0;0
19.06.2017;25.06.2017;08.06.2017 12:00;13.06.2017 15:00;13.06.2017 16:00;WA;1;SRL;NEG_NT;1846;1846;0;0;0;0;0
19.06.2017;25.06.2017;08.06.2017 12:00;13.06.2017 15:00;13.06.2017 16:00;WA;1;SRL;POS_HT;1913;1913;0;0;0;0;0
19.06.2017;25.06.2017;08.06.2017 12:00;13.06.2017 15:00;13.06.2017 16:00;WA;1;SRL;POS_NT;1913;1913;0;0;0;0;0
26.06.2017;02.07.2017;16.06.2017 12:00;21.06.2017 15:00;21.06.2017 16:00;WA;1;SRL;NEG_HT;1846;1846;0;0;0;0;0
26.06.2017;02.07.2017;16.06.2017 12:00;21.06.2017 15:00;21.06.2017 16:00;WA;1;SRL;NEG_NT;1846;1846;0;0;0;0;0
26.06.2017;02.07.2017;16.06.2017 12:00;21.06.2017 15:00;21.06.2017 16:00;WA;1;SRL;POS_HT;1913;1913;0;0;0;0;0
26.06.2017;02.07.2017;16.06.2017 12:00;21.06.2017 15:00;21.06.2017 16:00;WA;1;SRL;POS_NT;1913;1913;0;0;0;0;0
03.07.2017;09.07.2017;23.06.2017 12:00;28.06.2017 15:00;28.06.2017 16:00;WA;1;SRL;NEG_HT;1844;1844;0;0;0;0;0
03.07.2017;09.07.2017;23.06.2017 12:00;28.06.2017 15:00;28.06.2017 16:00;WA;1;SRL;NEG_NT;1844;1844;0;0;0;0;0
03.07.2017;09.07.2017;23.06.2017 12:00;28.06.2017 15:00;28.06.2017 16:00;WA;1;SRL;POS_HT;1920;1920;0;0;0;0;0
03.07.2017;09.07.2017;23.06.2017 12:00;28.06.2017 15:00;28.06.2017 16:00;WA;1;SRL;POS_NT;1920;1920;0;0;0;0;0
10.07.2017;16.07.2017;30.06.2017 12:00;05.07.2017 15:00;05.07.2017 16:00;WA;1;SRL;NEG_HT;1844;1844;0;0;0;0;0
10.07.2017;16.07.2017;30.06.2017 12:00;05.07.2017 15:00;05.07.2017 16:00;WA;1;SRL;NEG_NT;1844;1844;0;0;0;0;0
10.07.2017;16.07.2017;30.06.2017 12:00;05.07.2017 15:00;05.07.2017 16:00;WA;1;SRL;POS_HT;1920;1920;0;0;0;0;0
10.07.2017;16.07.2017;30.06.2017 12:00;05.07.2017 15:00;05.07.2017 16:00;WA;1;SRL;POS_NT;1920;1920;0;0;0;0;0
17.07.2017;23.07.2017;07.07.2017 12:00;12.07.2017 15:00;12.07.2017 16:00;WA;1;SRL;NEG_HT;1844;1844;0;0;0;0;0
17.07.2017;23.07.2017;07.07.2017 12:00;12.07.2017 15:00;12.07.2017 16:00;WA;1;SRL;NEG_NT;1844;1844;0;0;0;0;0
17.07.2017;23.07.2017;07.07.2017 12:00;12.07.2017 15:00;12.07.2017 16:00;WA;1;SRL;POS_HT;1920;1920;0;0;0;0;0
17.07.2017;23.07.2017;07.07.2017 12:00;12.07.2017 15:00;12.07.2017 16:00;WA;1;SRL;POS_NT;1920;1920;0;0;0;0;0
24.07.2017;30.07.2017;14.07.2017 12:00;19.07.2017 15:00;19.07.2017 16:00;WA;1;SRL;NEG_HT;1844;1844;0;0;0;0;0
24.07.2017;30.07.2017;14.07.2017 12:00;19.07.2017 15:00;19.07.2017 16:00;WA;1;SRL;NEG_NT;1844;1844;0;0;0;0;0
24.07.2017;30.07.2017;14.07.2017 12:00;19.07.2017 15:00;19.07.2017 16:00;WA;1;SRL;POS_HT;1920;1920;0;0;0;0;0
24.07.2017;30.07.2017;14.07.2017 12:00;19.07.2017 15:00;19.07.2017 16:00;WA;1;SRL;POS_NT;1920;1920;0;0;0;0;0
31.07.2017;06.08.2017;21.07.2017 12:00;26.07.2017 15:00;26.07.2017 16:00;WA;1;SRL;NEG_HT;1844;1844;0;0;0;0;0
31.07.2017;06.08.2017;21.07.2017 12:00;26.07.2017 15:00;26.07.2017 16:00;WA;1;SRL;NEG_NT;1844;1844;0;0;0;0;0
31.07.2017;06.08.2017;21.07.2017 12:00;26.07.2017 15:00;26.07.2017 16:00;WA;1;SRL;POS_HT;1920;1920;0;0;0;0;0
31.07.2017;06.08.2017;21.07.2017 12:00;26.07.2017 15:00;26.07.2017 16:00;WA;1;SRL;POS_NT;1920;1920;0;0;0;0;0
07.08.2017;13.08.2017;28.07.2017 12:00;03.08.2017 15:00;03.08.2017 16:00;WA;1;SRL;NEG_HT;1844;1844;0;0;0;0;0
07.08.2017;13.08.2017;28.07.2017 12:00;03.08.2017 15:00;03.08.2017 16:00;WA;1;SRL;NEG_NT;1844;1844;0;0;0;0;0
07.08.2017;13.08.2017;28.07.2017 12:00;03.08.2017 15:00;03.08.2017 16:00;WA;1;SRL;POS_HT;1920;1920;0;0;0;0;0
07.08.2017;13.08.2017;28.07.2017 12:00;03.08.2017 15:00;03.08.2017 16:00;WA;1;SRL;POS_NT;1920;1920;0;0;0;0;0
14.08.2017;20.08.2017;04.08.2017 12:00;09.08.2017 15:00;09.08.2017 16:00;WA;1;SRL;NEG_HT;1844;1844;0;0;0;0;0
14.08.2017;20.08.2017;04.08.2017 12:00;09.08.2017 15:00;09.08.2017 16:00;WA;1;SRL;NEG_NT;1844;1844;0;0;0;0;0
14.08.2017;20.08.2017;04.08.2017 12:00;09.08.2017 15:00;09.08.2017 16:00;WA;1;SRL;POS_HT;1920;1920;0;0;0;0;0
14.08.2017;20.08.2017;04.08.2017 12:00;09.08.2017 15:00;09.08.2017 16:00;WA;1;SRL;POS_NT;1920;1920;0;0;0;0;0
21.08.2017;27.08.2017;11.08.2017 12:00;17.08.2017 15:00;17.08.2017 16:00;WA;1;SRL;NEG_HT;1844;1844;0;0;0;0;0
21.08.2017;27.08.2017;11.08.2017 12:00;17.08.2017 15:00;17.08.2017 16:00;WA;1;SRL;NEG_NT;1844;1844;0;0;0;0;0
21.08.2017;27.08.2017;11.08.2017 12:00;17.08.2017 15:00;17.08.2017 16:00;WA;1;SRL;POS_HT;1920;1920;0;0;0;0;0
21.08.2017;27.08.2017;11.08.2017 12:00;17.08.2017 15:00;17.08.2017 16:00;WA;1;SRL;POS_NT;1920;1920;0;0;0;0;0
28.08.2017;03.09.2017;18.08.2017 12:00;23.08.2017 15:00;23.08.2017 16:00;WA;1;SRL;NEG_HT;1844;1844;0;0;0;0;0
28.08.2017;03.09.2017;18.08.2017 12:00;23.08.2017 15:00;23.08.2017 16:00;WA;1;SRL;NEG_NT;1844;1844;0;0;0;0;0
28.08.2017;03.09.2017;18.08.2017 12:00;23.08.2017 15:00;23.08.2017 16:00;WA;1;SRL;POS_HT;1920;1920;0;0;0;0;0
28.08.2017;03.09.2017;18.08.2017 12:00;23.08.2017 15:00;23.08.2017 16:00;WA;1;SRL;POS_NT;1920;1920;0;0;0;0;0
04.09.2017;10.09.2017;25.08.2017 12:00;30.08.2017 15:00;30.08.2017 16:00;WA;1;SRL;NEG_HT;1844;1844;0;0;0;0;0
04.09.2017;10.09.2017;25.08.2017 12:00;30.08.2017 15:00;30.08.2017 16:00;WA;1;SRL;NEG_NT;1844;1844;0;0;0;0;0
04.09.2017;10.09.2017;25.08.2017 12:00;30.08.2017 15:00;30.08.2017 16:00;WA;1;SRL;POS_HT;1920;1920;0;0;0;0;0
04.09.2017;10.09.2017;25.08.2017 12:00;30.08.2017 15:00;30.08.2017 16:00;WA;1;SRL;POS_NT;1920;1920;0;0;0;0;0
11.09.2017;17.09.2017;01.09.2017 12:00;06.09.2017 15:00;06.09.2017 16:00;WA;1;SRL;NEG_HT;1844;1844;0;0;0;0;0
11.09.2017;17.09.2017;01.09.2017 12:00;06.09.2017 15:00;06.09.2017 16:00;WA;1;SRL;NEG_NT;1844;1844;0;0;0;0;0
11.09.2017;17.09.2017;01.09.2017 12:00;06.09.2017 15:00;06.09.2017 16:00;WA;1;SRL;POS_HT;1920;1920;0;0;0;0;0
11.09.2017;17.09.2017;01.09.2017 12:00;06.09.2017 15:00;06.09.2017 16:00;WA;1;SRL;POS_NT;1920;1920;0;0;0;0;0
18.09.2017;24.09.2017;08.09.2017 12:00;13.09.2017 15:00;13.09.2017 16:00;WA;1;SRL;NEG_HT;1844;1844;0;0;0;0;0
18.09.2017;24.09.2017;08.09.2017 12:00;13.09.2017 15:00;13.09.2017 16:00;WA;1;SRL;NEG_NT;1844;1844;0;0;0;0;0
18.09.2017;24.09.2017;08.09.2017 12:00;13.09.2017 15:00;13.09.2017 16:00;WA;1;SRL;POS_HT;1920;1920;0;0;0;0;0
18.09.2017;24.09.2017;08.09.2017 12:00;13.09.2017 15:00;13.09.2017 16:00;WA;1;SRL;POS_NT;1920;1920;0;0;0;0;0
25.09.2017;01.10.2017;15.09.2017 12:00;20.09.2017 15:00;20.09.2017 16:00;WA;1;SRL;NEG_HT;1844;1844;0;0;0;0;0
25.09.2017;01.10.2017;15.09.2017 12:00;20.09.2017 15:00;20.09.2017 16:00;WA;1;SRL;NEG_NT;1844;1844;0;0;0;0;0
25.09.2017;01.10.2017;15.09.2017 12:00;20.09.2017 15:00;20.09.2017 16:00;WA;1;SRL;POS_HT;1920;1920;0;0;0;0;0
25.09.2017;01.10.2017;15.09.2017 12:00;20.09.2017 15:00;20.09.2017 16:00;WA;1;SRL;POS_NT;1920;1920;0;0;0;0;0
02.10.2017;08.10.2017;22.09.2017 12:00;27.09.2017 15:00;27.09.2017 16:00;WA;1;SRL;NEG_HT;1818;1818;0;0;0;0;0
02.10.2017;08.10.2017;22.09.2017 12:00;27.09.2017 15:00;27.09.2017 16:00;WA;1;SRL;NEG_NT;1818;1818;0;0;0;0;0
02.10.2017;08.10.2017;22.09.2017 12:00;27.09.2017 15:00;27.09.2017 16:00;WA;1;SRL;POS_HT;1890;1890;0;0;0;0;0
02.10.2017;08.10.2017;22.09.2017 12:00;27.09.2017 15:00;27.09.2017 16:00;WA;1;SRL;POS_NT;1890;1890;0;0;0;0;0
09.10.2017;15.10.2017;29.09.2017 12:00;05.10.2017 15:00;05.10.2017 16:00;WA;1;SRL;NEG_HT;1818;1818;0;0;0;0;0
09.10.2017;15.10.2017;29.09.2017 12:00;05.10.2017 15:00;05.10.2017 16:00;WA;1;SRL;NEG_NT;1818;1818;0;0;0;0;0
09.10.2017;15.10.2017;29.09.2017 12:00;05.10.2017 15:00;05.10.2017 16:00;WA;1;SRL;POS_HT;1890;1890;0;0;0;0;0
09.10.2017;15.10.2017;29.09.2017 12:00;05.10.2017 15:00;05.10.2017 16:00;WA;1;SRL;POS_NT;1890;1890;0;0;0;0;0
16.10.2017;22.10.2017;06.10.2017 12:00;11.10.2017 15:00;11.10.2017 16:00;WA;1;SRL;NEG_HT;1818;1818;0;0;0;0;0
16.10.2017;22.10.2017;06.10.2017 12:00;11.10.2017 15:00;11.10.2017 16:00;WA;1;SRL;NEG_NT;1818;1818;0;0;0;0;0
16.10.2017;22.10.2017;06.10.2017 12:00;11.10.2017 15:00;11.10.2017 16:00;WA;1;SRL;POS_HT;1890;1890;0;0;0;0;0
16.10.2017;22.10.2017;06.10.2017 12:00;11.10.2017 15:00;11.10.2017 16:00;WA;1;SRL;POS_NT;1890;1890;0;0;0;0;0
23.10.2017;29.10.2017;13.10.2017 12:00;18.10.2017 15:00;18.10.2017 16:00;WA;1;SRL;NEG_HT;1818;1818;0;0;0;0;0
23.10.2017;29.10.2017;13.10.2017 12:00;18.10.2017 15:00;18.10.2017 16:00;WA;1;SRL;NEG_NT;1818;1818;0;0;0;0;0
23.10.2017;29.10.2017;13.10.2017 12:00;18.10.2017 15:00;18.10.2017 16:00;WA;1;SRL;POS_HT;1890;1890;0;0;0;0;0
23.10.2017;29.10.2017;13.10.2017 12:00;18.10.2017 15:00;18.10.2017 16:00;WA;1;SRL;POS_NT;1890;1890;0;0;0;0;0
30.10.2017;05.11.2017;19.10.2017 12:00;24.10.2017 15:00;24.10.2017 16:00;WA;1;SRL;NEG_HT;1818;1818;0;0;0;0;0
30.10.2017;05.11.2017;19.10.2017 12:00;24.10.2017 15:00;24.10.2017 16:00;WA;1;SRL;NEG_NT;1818;1818;0;0;0;0;0
30.10.2017;05.11.2017;19.10.2017 12:00;24.10.2017 15:00;24.10.2017 16:00;WA;1;SRL;POS_HT;1890;1890;0;0;0;0;0
30.10.2017;05.11.2017;19.10.2017 12:00;24.10.2017 15:00;24.10.2017 16:00;WA;1;SRL;POS_NT;1890;1890;0;0;0;0;0
06.11.2017;12.11.2017;27.10.2017 12:00;02.11.2017 15:00;02.11.2017 16:00;WA;1;SRL;NEG_HT;1818;1818;0;0;0;0;0
06.11.2017;12.11.2017;27.10.2017 12:00;02.11.2017 15:00;02.11.2017 16:00;WA;1;SRL;NEG_NT;1818;1818;0;0;0;0;0
06.11.2017;12.11.2017;27.10.2017 12:00;02.11.2017 15:00;02.11.2017 16:00;WA;1;SRL;POS_HT;1890;1890;0;0;0;0;0
06.11.2017;12.11.2017;27.10.2017 12:00;02.11.2017 15:00;02.11.2017 16:00;WA;1;SRL;POS_NT;1890;1890;0;0;0;0;0
13.11.2017;19.11.2017;03.11.2017 12:00;08.11.2017 15:00;08.11.2017 16:00;WA;1;SRL;NEG_HT;1818;1818;0;0;0;0;0
13.11.2017;19.11.2017;03.11.2017 12:00;08.11.2017 15:00;08.11.2017 16:00;WA;1;SRL;NEG_NT;1818;1818;0;0;0;0;0
13.11.2017;19.11.2017;03.11.2017 12:00;08.11.2017 15:00;08.11.2017 16:00;WA;1;SRL;POS_HT;1890;1890;0;0;0;0;0
13.11.2017;19.11.2017;03.11.2017 12:00;08.11.2017 15:00;08.11.2017 16:00;WA;1;SRL;POS_NT;1890;1890;0;0;0;0;0
20.11.2017;26.11.2017;10.11.2017 12:00;15.11.2017 15:00;15.11.2017 16:00;WA;1;SRL;NEG_HT;1818;1818;0;0;0;0;0
20.11.2017;26.11.2017;10.11.2017 12:00;15.11.2017 15:00;15.11.2017 16:00;WA;1;SRL;NEG_NT;1818;1818;0;0;0;0;0
20.11.2017;26.11.2017;10.11.2017 12:00;15.11.2017 15:00;15.11.2017 16:00;WA;1;SRL;POS_HT;1890;1890;0;0;0;0;0
20.11.2017;26.11.2017;10.11.2017 12:00;15.11.2017 15:00;15.11.2017 16:00;WA;1;SRL;POS_NT;1890;1890;0;0;0;0;0
27.11.2017;03.12.2017;17.11.2017 12:00;22.11.2017 15:00;22.11.2017 16:00;WA;1;SRL;NEG_HT;1818;1818;0;0;0;0;0
27.11.2017;03.12.2017;17.11.2017 12:00;22.11.2017 15:00;22.11.2017 16:00;WA;1;SRL;NEG_NT;1818;1818;0;0;0;0;0
27.11.2017;03.12.2017;17.11.2017 12:00;22.11.2017 15:00;22.11.2017 16:00;WA;1;SRL;POS_HT;1890;1890;0;0;0;0;0
27.11.2017;03.12.2017;17.11.2017 12:00;22.11.2017 15:00;22.11.2017 16:00;WA;1;SRL;POS_NT;1890;1890;0;0;0;0;0
04.12.2017;10.12.2017;24.11.2017 12:00;29.11.2017 15:00;29.11.2017 16:00;WA;1;SRL;NEG_HT;1818;1818;0;0;0;0;0
04.12.2017;10.12.2017;24.11.2017 12:00;29.11.2017 15:00;29.11.2017 16:00;WA;1;SRL;NEG_NT;1818;1818;0;0;0;0;0
04.12.2017;10.12.2017;24.11.2017 12:00;29.11.2017 15:00;29.11.2017 16:00;WA;1;SRL;POS_HT;1890;1890;0;0;0;0;0
04.12.2017;10.12.2017;24.11.2017 12:00;29.11.2017 15:00;29.11.2017 16:00;WA;1;SRL;POS_NT;1890;1890;0;0;0;0;0
11.12.2017;17.12.2017;01.12.2017 12:00;06.12.2017 15:00;06.12.2017 16:00;WA;1;SRL;NEG_HT;1818;1818;0;0;0;0;0
11.12.2017;17.12.2017;01.12.2017 12:00;06.12.2017 15:00;06.12.2017 16:00;WA;1;SRL;NEG_NT;1818;1818;0;0;0;0;0
11.12.2017;17.12.2017;01.12.2017 12:00;06.12.2017 15:00;06.12.2017 16:00;WA;1;SRL;POS_HT;1890;1890;0;0;0;0;0
11.12.2017;17.12.2017;01.12.2017 12:00;06.12.2017 15:00;06.12.2017 16:00;WA;1;SRL;POS_NT;1890;1890;0;0;0;0;0
18.12.2017;24.12.2017;08.12.2017 12:00;13.12.2017 15:00;13.12.2017 16:00;WA;1;SRL;NEG_HT;1818;1818;0;0;0;0;0
18.12.2017;24.12.2017;08.12.2017 12:00;13.12.2017 15:00;13.12.2017 16:00;WA;1;SRL;NEG_NT;1818;1818;0;0;0;0;0
18.12.2017;24.12.2017;08.12.2017 12:00;13.12.2017 15:00;13.12.2017 16:00;WA;1;SRL;POS_HT;1890;1890;0;0;0;0;0
18.12.2017;24.12.2017;08.12.2017 12:00;13.12.2017 15:00;13.12.2017 16:00;WA;1;SRL;POS_NT;1890;1890;0;0;0;0;0
25.12.2017;31.12.2017;15.12.2017 12:00;20.12.2017 15:00;20.12.2017 16:00;WA;1;SRL;NEG_HT;1818;1818;0;0;0;0;0
25.12.2017;31.12.2017;15.12.2017 12:00;20.12.2017 15:00;20.12.2017 16:00;WA;1;SRL;NEG_NT;1818;1818;0;0;0;0;0
25.12.2017;31.12.2017;15.12.2017 12:00;20.12.2017 15:00;20.12.2017 16:00;WA;1;SRL;POS_HT;1890;1890;0;0;0;0;0
25.12.2017;31.12.2017;15.12.2017 12:00;20.12.2017 15:00;20.12.2017 16:00;WA;1;SRL;POS_NT;1890;1890;0;0;0;0;0
